0.660 	34.548227
0.661 	37.870183
0.662 	39.031060
0.663 	36.724323
0.664 	31.959321
0.665 	36.484218
0.666 	33.660963
0.667 	36.023381
0.668 	35.215705
0.669 	34.472753
0.670 	33.948461
0.671 	36.702928
0.672 	38.731984
0.673 	37.974100
0.674 	35.870593
0.675 	33.049974
0.676 	34.785569
0.677 	32.650589
0.678 	33.264781
0.679 	36.619363
0.680 	37.633457
0.681 	35.886748
0.682 	33.990619
0.683 	35.867463
0.684 	35.984130
0.685 	35.008753
0.686 	34.423274
0.687 	32.196997
0.688 	33.681158
0.689 	36.034557
0.690 	35.594118
0.691 	35.698227
0.692 	34.742792
0.693 	35.767021
0.694 	36.992650
0.695 	34.760434
0.696 	36.042039
0.697 	37.886851
0.698 	34.841825
0.699 	34.500986
0.700 	35.291876
0.701 	34.056659
0.702 	33.700066
0.703 	34.976565
0.704 	35.668738
0.705 	34.911449
0.706 	34.585687
0.707 	34.734421
0.708 	32.844868
0.709 	33.714799
0.710 	34.873478
0.711 	35.432772
0.712 	34.498944
0.713 	33.994204
0.714 	34.927543
0.715 	35.380327
0.716 	35.903718
0.717 	34.791242
0.718 	34.031151
0.719 	33.491818
0.720 	34.456295
0.721 	35.983726
0.722 	36.913397
0.723 	36.200685
0.724 	34.001838
0.725 	33.593528
0.726 	33.751655
0.727 	32.632474
0.728 	33.987662
0.729 	35.389319
0.730 	35.090635
0.731 	33.166184
0.732 	32.573527
0.733 	34.399269
0.734 	35.421171
0.735 	34.183250
0.736 	33.386791
0.737 	33.725420
0.738 	33.623197
0.739 	32.846291
0.740 	33.171765
0.741 	34.827093
0.742 	36.029131
0.743 	35.323265
0.744 	33.194681
0.745 	32.996808
0.746 	33.833408
0.747 	33.470495
0.748 	32.725762
0.749 	33.802156
0.750 	34.509282
0.751 	33.809179
0.752 	33.478075
0.753 	33.709400
0.754 	33.366807
0.755 	32.901418
0.756 	33.459019
0.757 	32.707301
0.758 	31.422463
0.759 	31.736539
0.760 	34.497191
0.761 	35.552898
0.762 	34.103894
0.763 	34.040768
0.764 	34.568292
0.765 	33.653012
0.766 	32.254615
0.767 	31.403297
0.768 	31.635280
0.769 	32.798315
0.770 	34.537855
0.771 	35.391292
0.772 	34.098272
0.773 	32.658496
0.774 	32.832556
0.775 	32.737958
0.776 	31.998284
0.777 	31.912689
0.778 	32.333964
0.779 	33.069619
0.780 	33.750983
0.781 	34.391358
0.782 	34.531283
0.783 	33.993554
0.784 	33.390934
0.785 	32.569879
0.786 	31.979272
0.787 	31.988011
0.788 	32.563769
0.789 	33.160909
0.790 	33.508180
0.791 	33.319712
0.792 	32.777794
0.793 	32.529180
0.794 	32.386250
0.795 	32.293809
0.796 	32.586830
0.797 	33.556056
0.798 	34.205145
0.799 	34.353644
0.800 	34.517197
0.801 	33.891571
0.802 	32.309205
0.803 	31.308871
0.804 	32.218296
0.805 	33.715354
0.806 	33.974015
0.807 	33.429964
0.808 	32.919239
0.809 	32.298385
0.810 	32.205402
0.811 	32.061803
0.812 	31.853484
0.813 	32.383073
0.814 	32.571555
0.815 	32.149942
0.816 	32.026990
0.817 	32.288535
0.818 	32.182442
0.819 	31.848397
0.820 	32.235614
0.821 	32.854288
0.822 	32.917600
0.823 	32.800884
0.824 	32.806875
0.825 	32.376042
0.826 	31.639877
0.827 	31.364906
0.828 	31.196122
0.829 	30.759388
0.830 	30.824493
0.831 	31.361029
0.832 	31.849581
0.833 	32.510907
0.834 	33.148618
0.835 	33.363212
0.836 	32.952058
0.837 	32.045141
0.838 	31.555309
0.839 	31.907892
0.840 	32.108988
0.841 	32.093421
0.842 	32.519264
0.843 	32.529077
0.844 	31.825550
0.845 	31.598789
0.846 	31.813858
0.847 	31.983216
0.848 	32.250068
0.849 	32.371166
0.850 	31.967904
0.851 	31.697849
0.852 	31.860842
0.853 	31.709119
0.854 	31.651518
0.855 	32.197288
0.856 	32.519196
0.857 	31.654313
0.858 	30.367480
0.859 	30.300478
0.860 	31.368218
0.861 	32.092358
0.862 	31.636611
0.863 	30.900619
0.864 	31.081598
0.865 	31.789379
0.866 	32.104038
0.867 	31.870415
0.868 	31.514999
0.869 	30.906828
0.870 	30.352695
0.871 	30.458742
0.872 	30.782419
0.873 	30.982171
0.874 	31.093737
0.875 	31.178523
0.876 	31.286442
0.877 	31.072735
0.878 	30.686730
0.879 	30.808152
0.880 	31.245630
0.881 	31.449877
0.882 	31.123188
0.883 	30.544422
0.884 	30.370840
0.885 	30.423885
0.886 	30.395555
0.887 	30.824088
0.888 	31.296608
0.889 	31.400210
0.890 	31.377558
0.891 	31.201454
0.892 	31.000869
0.893 	30.726906
0.894 	30.600728
0.895 	30.822349
0.896 	30.783579
0.897 	30.619517
0.898 	30.596247
0.899 	30.410636
0.900 	30.085339
0.901 	29.871906
0.902 	29.859510
0.903 	29.951269
0.904 	29.924838
0.905 	29.955351
0.906 	30.257640
0.907 	30.543090
0.908 	30.591518
0.909 	30.746398
0.910 	30.915327
0.911 	30.609724
0.912 	30.030099
0.913 	29.566276
0.914 	29.471157
0.915 	29.741208
0.916 	29.907572
0.917 	29.901384
0.918 	30.051567
0.919 	30.114345
0.920 	29.723738
0.921 	29.171492
0.922 	29.092295
0.923 	29.703315
0.924 	30.402497
0.925 	30.876626
0.926 	31.107311
0.927 	31.043053
0.928 	30.717695
0.929 	30.222091
0.930 	29.704088
0.931 	29.013440
0.932 	28.288876
0.933 	28.133152
0.934 	28.475984
0.935 	28.478529
0.936 	28.217065
0.937 	28.168859
0.938 	28.697804
0.939 	29.203566
0.940 	29.000289
0.941 	28.331464
0.942 	27.573058
0.943 	27.539152
0.944 	28.608688
0.945 	29.624561
0.946 	29.431744
0.947 	28.686254
0.948 	28.224421
0.949 	28.466925
0.950 	28.883137
0.951 	29.100515
0.952 	28.858729
0.953 	28.015638
0.954 	27.209613
0.955 	27.163217
0.956 	27.284683
0.957 	27.923318
0.958 	28.271373
0.959 	28.260436
0.960 	28.320571
0.961 	28.135903
0.962 	27.903778
0.963 	27.453210
0.964 	26.827844
0.965 	26.441642
0.966 	26.416464
0.967 	26.560319
0.968 	27.482516
0.969 	27.829737
0.970 	27.487465
0.971 	26.951056
