0.660 	40.360180
0.661 	41.613564
0.662 	38.398924
0.663 	36.957060
0.664 	41.828901
0.665 	41.764454
0.666 	39.270376
0.667 	34.257916
0.668 	38.247861
0.669 	39.977804
0.670 	39.921038
0.671 	39.915922
0.672 	42.058108
0.673 	39.499626
0.674 	38.384919
0.675 	39.646385
0.676 	40.025594
0.677 	40.618528
0.678 	40.668711
0.679 	38.326901
0.680 	38.589757
0.681 	38.696611
0.682 	38.843014
0.683 	39.175122
0.684 	39.931784
0.685 	39.600030
0.686 	38.086857
0.687 	37.643531
0.688 	39.841866
0.689 	39.333499
0.690 	37.922009
0.691 	38.814651
0.692 	40.404036
0.693 	40.006590
0.694 	37.112280
0.695 	37.745772
0.696 	38.974725
0.697 	37.611158
0.698 	36.953895
0.699 	38.396542
0.700 	39.267791
0.701 	39.450550
0.702 	38.369525
0.703 	37.992976
0.704 	38.709246
0.705 	38.243756
0.706 	36.999953
0.707 	37.942173
0.708 	38.043770
0.709 	37.687654
0.710 	39.051891
0.711 	37.869743
0.712 	38.699875
0.713 	39.582438
0.714 	38.889471
0.715 	36.542629
0.716 	35.015774
0.717 	36.409933
0.718 	37.998207
0.719 	37.631676
0.720 	37.084691
0.721 	38.410198
0.722 	38.150749
0.723 	38.154052
0.724 	39.304413
0.725 	38.934674
0.726 	37.775326
0.727 	35.202337
0.728 	36.416775
0.729 	38.568194
0.730 	38.275178
0.731 	37.122423
0.732 	37.014835
0.733 	37.144554
0.734 	36.663271
0.735 	36.950820
0.736 	37.115858
0.737 	37.378835
0.738 	36.751065
0.739 	37.016264
0.740 	37.589337
0.741 	36.787185
0.742 	35.759701
0.743 	35.550392
0.744 	36.032727
0.745 	36.436844
0.746 	36.073120
0.747 	35.090378
0.748 	35.444886
0.749 	36.523210
0.750 	36.933066
0.751 	36.754692
0.752 	35.774215
0.753 	36.410227
0.754 	36.478530
0.755 	35.627419
0.756 	36.269138
0.757 	36.938860
0.758 	36.612421
0.759 	36.114325
0.760 	36.682758
0.761 	36.777601
0.762 	36.730018
0.763 	36.984012
0.764 	35.935253
0.765 	34.964713
0.766 	35.615052
0.767 	36.248881
