0.660 	33.723848
0.661 	33.633969
0.662 	36.905518
0.663 	35.370495
0.664 	37.121961
0.665 	35.535248
0.666 	33.393464
0.667 	34.116702
0.668 	33.771529
0.669 	33.752780
0.670 	34.442513
0.671 	36.860033
0.672 	35.905604
0.673 	34.555498
0.674 	33.271839
0.675 	35.196372
0.676 	34.365746
0.677 	36.515733
0.678 	36.728119
0.679 	35.102625
0.680 	33.139492
0.681 	32.560166
0.682 	34.300584
0.683 	35.089884
0.684 	35.296406
0.685 	35.862450
0.686 	35.371664
0.687 	33.422759
0.688 	33.161039
0.689 	34.984666
0.690 	34.094979
0.691 	33.475627
0.692 	35.133336
0.693 	36.590022
0.694 	34.809204
0.695 	33.459389
0.696 	33.276182
0.697 	33.439122
0.698 	33.966531
0.699 	33.936008
0.700 	34.281247
0.701 	33.864145
0.702 	32.963262
0.703 	35.403598
0.704 	34.615089
0.705 	33.874515
0.706 	34.378955
0.707 	34.734076
0.708 	33.845764
0.709 	33.241121
0.710 	32.820421
0.711 	31.229993
0.712 	33.137917
0.713 	35.523708
0.714 	34.934194
0.715 	31.913173
0.716 	31.730807
0.717 	32.241075
0.718 	32.590919
0.719 	33.056860
0.720 	33.033027
0.721 	33.838061
0.722 	33.977461
0.723 	33.933337
0.724 	33.444798
0.725 	32.887654
0.726 	33.191028
0.727 	32.431707
0.728 	32.150128
0.729 	33.505768
0.730 	32.859662
0.731 	31.790364
0.732 	31.596226
0.733 	32.352525
0.734 	33.557113
0.735 	33.295220
0.736 	31.300143
0.737 	30.926941
0.738 	31.327364
0.739 	31.862225
0.740 	32.449752
0.741 	32.435066
0.742 	32.289674
0.743 	31.548766
0.744 	31.551232
0.745 	33.336610
0.746 	33.647090
0.747 	32.733157
0.748 	31.900602
0.749 	31.114792
0.750 	30.696973
0.751 	31.038527
0.752 	31.111234
0.753 	31.475486
0.754 	31.922105
0.755 	31.336989
0.756 	30.612122
0.757 	30.941545
0.758 	31.805880
0.759 	31.843630
0.760 	31.668817
0.761 	32.804845
0.762 	32.992997
0.763 	31.729405
0.764 	30.300662
0.765 	29.775814
0.766 	30.755830
0.767 	31.593294
0.768 	31.300145
0.769 	31.349619
0.770 	31.463946
0.771 	31.011165
0.772 	30.599239
0.773 	31.079725
0.774 	32.322295
0.775 	31.842556
0.776 	30.553448
0.777 	31.083060
0.778 	32.495806
0.779 	32.345647
0.780 	30.905072
0.781 	30.054032
0.782 	30.398130
0.783 	30.821763
0.784 	31.081227
0.785 	31.157613
0.786 	30.554083
0.787 	30.482205
0.788 	30.960683
0.789 	31.010001
0.790 	30.623055
0.791 	30.402085
0.792 	30.453651
0.793 	30.653233
0.794 	30.699118
0.795 	30.741379
0.796 	30.825700
0.797 	30.539804
0.798 	30.058248
0.799 	29.841772
0.800 	30.122484
0.801 	30.712276
0.802 	30.406199
0.803 	29.524185
0.804 	29.401193
0.805 	29.667783
0.806 	29.901614
0.807 	30.292004
0.808 	31.009287
0.809 	31.602440
0.810 	31.265006
0.811 	30.166401
0.812 	29.464333
0.813 	30.152407
0.814 	30.910925
0.815 	30.352186
0.816 	29.908011
0.817 	30.424488
0.818 	30.289515
0.819 	29.201774
0.820 	28.785984
0.821 	29.098290
0.822 	29.531128
0.823 	29.588622
0.824 	29.371613
0.825 	29.374907
0.826 	29.547939
0.827 	29.422160
0.828 	29.729092
0.829 	30.790869
0.830 	30.890818
0.831 	30.021112
0.832 	29.255233
0.833 	28.823578
0.834 	29.080273
0.835 	29.731575
0.836 	29.970394
0.837 	29.731361
0.838 	29.506132
0.839 	29.307443
0.840 	29.032201
0.841 	28.784990
0.842 	28.551197
0.843 	28.594017
0.844 	29.020480
0.845 	29.411282
0.846 	29.556351
0.847 	29.557351
0.848 	29.401788
0.849 	29.109815
0.850 	28.817903
0.851 	28.803458
0.852 	29.129891
0.853 	29.167547
0.854 	29.021282
0.855 	28.951612
0.856 	28.689539
0.857 	28.407485
0.858 	28.442874
0.859 	28.950686
0.860 	29.640113
0.861 	30.159563
0.862 	30.246603
0.863 	29.649053
0.864 	28.816995
0.865 	28.246245
0.866 	27.790405
0.867 	27.601597
0.868 	27.847410
0.869 	28.095558
0.870 	28.276848
0.871 	28.586868
0.872 	28.724921
0.873 	28.742779
0.874 	29.037346
0.875 	29.233007
0.876 	29.036670
0.877 	28.688796
0.878 	28.236746
0.879 	27.941871
0.880 	27.962364
0.881 	27.874500
0.882 	27.639044
0.883 	27.605369
0.884 	27.790946
0.885 	28.166361
0.886 	28.652244
0.887 	28.793754
0.888 	28.321392
0.889 	27.719403
0.890 	27.266493
