0.660 	23.969939
0.661 	25.552621
0.662 	25.212135
0.663 	26.725954
0.664 	27.691154
0.665 	26.366174
0.666 	27.213034
0.667 	27.092858
0.668 	28.040131
0.669 	26.095611
0.670 	27.677920
0.671 	25.241354
0.672 	30.103313
0.673 	26.753080
0.674 	27.592321
0.675 	28.890225
0.676 	25.544656
0.677 	24.735950
0.678 	28.031699
0.679 	26.857375
0.680 	28.608596
0.681 	30.404344
0.682 	23.493316
0.683 	25.722471
0.684 	26.051064
0.685 	25.046333
0.686 	26.788520
0.687 	26.825543
0.688 	27.134719
0.689 	26.102328
0.690 	26.190797
0.691 	25.929368
0.692 	26.238366
0.693 	27.645851
0.694 	26.481584
0.695 	26.104537
0.696 	27.277455
0.697 	26.691258
0.698 	26.565321
0.699 	26.353875
0.700 	28.260096
0.701 	27.135924
0.702 	26.579790
0.703 	27.333525
0.704 	25.769952
0.705 	27.187014
0.706 	27.263956
0.707 	26.553028
0.708 	27.247600
0.709 	27.033039
0.710 	26.173554
0.711 	27.364302
0.712 	26.401435
0.713 	26.146419
0.714 	25.847848
0.715 	25.987850
0.716 	26.836343
0.717 	28.021248
0.718 	27.804226
0.719 	26.044946
0.720 	25.520259
0.721 	25.206540
0.722 	25.489473
0.723 	25.901394
0.724 	25.078936
0.725 	26.156647
0.726 	28.435294
0.727 	27.326615
0.728 	26.338336
0.729 	25.514894
0.730 	26.611846
0.731 	25.906010
0.732 	25.500206
0.733 	25.634656
0.734 	26.366611
0.735 	27.149499
0.736 	26.684564
0.737 	25.573021
0.738 	25.401800
0.739 	26.531010
0.740 	26.063293
0.741 	25.724697
0.742 	26.424637
0.743 	26.469424
0.744 	25.837398
0.745 	25.273921
0.746 	24.823151
0.747 	26.382247
0.748 	28.006443
0.749 	27.759225
0.750 	26.311233
0.751 	26.506591
0.752 	25.764812
0.753 	25.000925
0.754 	25.229380
0.755 	24.851957
0.756 	23.966473
0.757 	23.673952
0.758 	25.529556
0.759 	26.051964
0.760 	25.512014
0.761 	25.406576
0.762 	25.942506
0.763 	26.354024
0.764 	27.026306
0.765 	26.498567
0.766 	25.536184
0.767 	26.047194
