0.660 	25.359733
0.661 	36.913391
0.662 	32.784190
0.663 	34.938499
0.664 	32.899290
0.665 	29.144910
0.666 	30.552149
0.667 	26.297600
0.668 	32.368401
0.669 	30.523731
0.670 	33.298494
0.671 	30.365389
0.672 	33.284553
0.673 	33.734508
0.674 	34.568900
0.675 	31.756536
0.676 	32.689599
0.677 	30.474752
0.678 	33.590211
0.679 	32.173259
0.680 	25.064061
0.681 	29.898917
0.682 	33.737637
0.683 	31.453274
0.684 	30.705810
0.685 	34.646098
0.686 	31.302337
0.687 	23.379498
0.688 	32.943247
0.689 	36.254055
0.690 	33.964602
0.691 	36.480594
0.692 	30.590953
0.693 	35.539469
0.694 	31.086403
0.695 	27.426774
0.696 	30.217817
0.697 	33.650957
0.698 	31.459007
0.699 	33.741509
0.700 	33.513287
0.701 	34.517792
0.702 	33.098526
0.703 	34.094036
0.704 	33.539403
0.705 	32.621861
0.706 	32.852626
0.707 	33.767370
0.708 	32.605644
0.709 	31.666712
0.710 	31.203538
0.711 	29.126207
0.712 	34.462196
0.713 	36.018768
0.714 	36.289195
0.715 	31.899069
0.716 	35.086183
0.717 	33.765585
0.718 	32.371960
0.719 	31.719997
0.720 	30.207460
0.721 	30.971901
0.722 	36.316369
0.723 	35.596939
0.724 	31.224983
0.725 	31.971043
0.726 	32.383744
0.727 	31.098821
0.728 	32.036468
0.729 	33.312141
0.730 	30.800372
0.731 	29.649201
0.732 	31.100178
0.733 	33.515633
0.734 	34.518508
0.735 	32.463155
0.736 	31.691222
0.737 	30.716798
0.738 	29.936095
0.739 	32.570152
0.740 	34.489363
0.741 	33.955627
0.742 	33.008981
0.743 	32.790997
0.744 	31.871836
0.745 	32.541843
0.746 	33.111621
0.747 	32.858360
0.748 	31.294130
0.749 	30.501787
0.750 	31.164440
0.751 	31.840444
0.752 	32.471100
0.753 	34.071204
0.754 	33.468416
0.755 	30.276648
0.756 	28.967298
0.757 	30.978474
0.758 	31.957119
0.759 	32.257377
0.760 	32.364303
0.761 	32.760629
0.762 	32.813609
0.763 	31.765149
0.764 	31.524021
0.765 	30.760518
0.766 	29.959352
0.767 	30.734146
0.768 	31.491320
0.769 	32.156651
0.770 	31.744631
0.771 	30.524754
0.772 	31.597513
0.773 	33.255591
0.774 	32.760452
0.775 	31.460856
0.776 	29.745297
0.777 	30.416043
0.778 	31.955405
0.779 	31.532382
0.780 	31.421520
0.781 	32.433955
0.782 	32.528699
0.783 	31.429399
0.784 	31.899938
0.785 	32.747789
0.786 	32.268266
0.787 	31.600323
0.788 	30.954748
0.789 	31.310077
0.790 	31.583012
0.791 	31.700816
0.792 	32.446487
0.793 	31.996686
0.794 	31.160979
0.795 	31.443932
0.796 	31.312396
0.797 	31.990791
0.798 	32.570414
0.799 	31.998720
0.800 	31.334269
0.801 	31.572577
0.802 	31.267071
0.803 	29.619419
0.804 	29.379650
0.805 	31.001777
0.806 	31.472250
0.807 	30.915638
0.808 	31.824223
0.809 	31.297261
0.810 	30.090423
0.811 	31.155311
0.812 	31.267267
0.813 	30.948285
0.814 	31.687938
0.815 	31.546499
0.816 	30.504066
0.817 	29.873251
0.818 	30.767381
0.819 	31.841173
0.820 	31.561586
0.821 	30.868360
0.822 	30.883572
0.823 	31.092267
0.824 	31.331011
0.825 	31.175740
0.826 	30.389217
0.827 	30.228098
0.828 	30.975909
0.829 	31.237331
0.830 	31.465548
0.831 	31.071644
0.832 	29.303175
0.833 	28.613851
0.834 	29.509107
0.835 	30.116223
0.836 	29.923558
0.837 	30.235120
0.838 	30.718249
0.839 	31.126601
0.840 	31.848431
0.841 	31.603170
0.842 	30.594130
0.843 	30.584914
0.844 	31.455487
0.845 	31.854539
0.846 	31.107425
0.847 	30.669155
0.848 	31.167624
0.849 	30.578368
0.850 	28.543500
0.851 	27.662131
0.852 	28.608944
0.853 	29.603241
0.854 	29.418233
0.855 	29.365195
0.856 	30.220672
0.857 	31.088349
0.858 	31.043915
0.859 	30.311297
0.860 	30.054448
0.861 	30.296052
0.862 	30.032381
0.863 	29.236044
0.864 	28.751922
0.865 	29.412083
0.866 	30.843110
0.867 	30.836999
0.868 	29.434526
0.869 	28.573663
0.870 	29.328931
0.871 	30.623859
0.872 	30.983254
0.873 	30.503106
0.874 	30.006213
0.875 	30.174166
0.876 	30.587512
0.877 	30.740390
0.878 	30.275943
0.879 	28.783926
0.880 	28.072255
0.881 	28.816895
0.882 	29.077154
0.883 	28.548726
0.884 	28.536758
0.885 	28.965484
0.886 	28.876402
0.887 	28.690689
0.888 	29.305507
0.889 	29.671037
0.890 	29.370033
0.891 	28.743467
0.892 	28.294169
0.893 	28.957850
0.894 	29.541460
0.895 	29.017042
0.896 	28.797781
0.897 	29.428753
0.898 	29.853982
